symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry
RELIANCE.NS,Reliance Industries Limited,18707289997312,1382.4,19813242128.247902,Energy,Oil & Gas Refining & Marketing
HDFCBANK.NS,HDFC Bank Limited,12620031590400,820.0,27973168874.711174,Financial Services,Banks - Regional
BHARTIARTL.NS,Bharti Airtel Limited,10890334175232,1787.8,16211191331.073519,Communication Services,Telecom Services
SBIN.NS,State Bank of India,9760455786496,1057.3,18706613471.713726,Financial Services,Banks - Regional
ICICIBANK.NS,ICICI Bank Limited,8973914734592,1253.8,19661465796.735535,Financial Services,Banks - Regional
TCS.NS,Tata Consultancy Services Limited,8690283839488,2401.9,11625957288.009317,Technology,Information Technology Services
BAJFINANCE.NS,Bajaj Finance Limited,5308448505856,853.95,8177532221.12028,Financial Services,Credit Services
HINDUNILVR.NS,Hindustan Unilever Limited,5086193909760,2164.4,3831478243.5785728,Consumer Defensive,Household & Personal Products
LICI.NS,Life Insurance Corporation Of India,4858230341632,768.1,1337804932.8960042,Financial Services,Insurance - Life
LT.NS,Larsen & Toubro Limited,4728526733312,3437.4,11989506279.609465,Industrials,Engineering & Construction
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,4311604789248,1797.0,4393893763.975911,Healthcare,Drug Manufacturers - Specialty & Generic
MARUTI.NS,Maruti Suzuki India Limited,3941979389952,12538.0,5702493499.366667,Consumer Cyclical,Auto Manufacturers
ITC.NS,ITC Limited,3822668218368,305.1,6472441499.226856,Consumer Defensive,Tobacco
AXISBANK.NS,Axis Bank Limited,3713760493568,1195.2,8067354130.738412,Financial Services,Banks - Regional
KOTAKBANK.NS,Kotak Mahindra Bank Limited,3663422291968,368.35,6873503478.542751,Financial Services,Banks - Regional
TITAN.NS,Titan Company Limited,3619055730688,4079.9,3492642678.012541,Consumer Cyclical,Luxury Goods
HCLTECH.NS,HCL Technologies Limited,3590400770048,1327.0,4833196191.71156,Technology,Information Technology Services
M&M.NS,Mahindra & Mahindra Limited,3505140531200,2920.0,9564352746.380754,Consumer Cyclical,Auto Manufacturers
ONGC.NS,Oil & Natural Gas Corporation Limited,3282194661376,260.9,6165449819.808944,Energy,Oil & Gas Integrated
ULTRACEMCO.NS,UltraTech Cement Limited,3220321599488,10947.0,3054572445.2,Basic Materials,Building Materials
BEL.NS,Bharat Electronics Limited,3144667103232,430.2,7870979875.647772,Industrials,Aerospace & Defense
ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited,3117947813888,1352.8,4184987201.178003,Industrials,Marine Shipping
ADANIPOWER.NS,Adani Power Limited,2890592157696,149.88,3138117204.7000346,Utilities,Utilities - Independent Power Producers
COALINDIA.NS,Coal India Limited,2873064161280,466.2,4382216564.001214,Energy,Thermal Coal
JSWSTEEL.NS,JSW Steel Limited,2779243872256,1137.7,1644740059.4382772,Basic Materials,Steel
POWERGRID.NS,Power Grid Corporation of India Limited,2774370091008,298.3,5108104648.36022,Utilities,Utilities - Regulated Electric
BAJAJFINSV.NS,Bajaj Finserv Limited,2764468912128,1730.5,1906174650.7223103,Financial Services,Financial Conglomerates
VEDL.NS,Vedanta Limited,2702695464960,691.55,9390966721.483736,Basic Materials,Other Industrial Metals & Mining
ADANIENT.NS,Adani Enterprises Limited,2675926630400,1964.8,3195731771.666907,Energy,Thermal Coal
HAL.NS,Hindustan Aeronautics Limited,2580468203520,3858.5,8412543174.742871,Industrials,Aerospace & Defense
BAJAJ-AUTO.NS,Bajaj Auto Limited,2484090961920,8892.5,2780748138.45,Consumer Cyclical,Auto Manufacturers
DMART.NS,Avenue Supermarts Limited,2464781434880,3787.7,1448909077.1757731,Consumer Defensive,Discount Stores
NESTLEIND.NS,Nestle India Limited,2319183511552,1202.7,1188915505.1570475,Consumer Defensive,Packaged Foods
TATASTEEL.NS,Tata Steel Limited,2316271616000,185.72,6688980703.073314,Basic Materials,Steel
HINDZINC.NS,Hindustan Zinc Limited,2279559659520,539.5,5046669715.029254,Basic Materials,Other Industrial Metals & Mining
IOC.NS,Indian Oil Corporation Limited,2120303902720,150.15,3439788833.8018723,Energy,Oil & Gas Refining & Marketing
ASIANPAINT.NS,Asian Paints Limited,2094720221184,2185.2,2702532032.671509,Basic Materials,Specialty Chemicals
WIPRO.NS,Wipro Limited,2067130220544,197.29,3712961909.2479854,Technology,Information Technology Services
HINDALCO.NS,Hindalco Industries Limited,2050521169920,917.1,5773911295.214465,Basic Materials,Aluminum
ETERNAL.NS,ETERNAL LIMITED,1964852117504,215.63,12382932040.506853,Consumer Cyclical,Internet Retail
SBILIFE.NS,SBI Life Insurance Company Limited,1912853233664,1907.1,1791628951.676896,Financial Services,Insurance - Life
EICHERMOT.NS,Eicher Motors Limited,1848192008192,6737.5,4373116493.033334,Consumer Cyclical,Auto Manufacturers
SHRIRAMFIN.NS,Shriram Finance Limited,1834866180096,975.2,6340704249.881663,Financial Services,Credit Services
GRASIM.NS,Grasim Industries Limited,1785418219520,2633.0,2139905635.7895427,Basic Materials,Building Materials
INDIGO.NS,InterGlobe Aviation Limited,1615500279808,4178.3,6191096326.163379,Industrials,Airlines
DIVISLAB.NS,Divi's Laboratories Limited,1606483050496,6051.5,2154610511.383333,Healthcare,Drug Manufacturers - Specialty & Generic
TVSMOTOR.NS,TVS Motor Company Limited,1593586089984,3355.2,2923833961.7521076,Consumer Cyclical,Auto Manufacturers
HYUNDAI.NS,Hyundai Motor India Limited,1587705413632,1954.0,1081409234.1095254,Consumer Cyclical,Auto Manufacturers
TMCV.NS,Tata Motors Limited,1577326739456,428.35,4638485353.207874,Consumer Cyclical,Auto Manufacturers
JIOFIN.NS,Jio Financial Services Limited,1492670611456,234.95,3368528204.311229,Financial Services,Asset Management
TORNTPHARM.NS,Torrent Pharmaceuticals Limited,1476095901696,4361.4,1678646455.8146079,Healthcare,Drug Manufacturers - Specialty & Generic
BANKBARODA.NS,Bank of Baroda,1447205797888,279.85,2974398640.58178,Financial Services,Banks - Regional
ADANIGREEN.NS,Adani Green Energy Limited,1423407316992,864.15,2735464498.3375936,Utilities,Utilities - Renewable
ICICIAMC.NS,ICICI Prudential Asset Management Company Limited,1415506952192,2863.9,1161824658.3331869,Financial Services,Asset Management
VBL.NS,Varun Beverages Limited,1399848828928,413.9,2570368374.6404295,Consumer Defensive,Beverages - Non-Alcoholic
BRITANNIA.NS,Britannia Industries Limited,1394868224000,5791.0,1841308114.2,Consumer Defensive,Packaged Foods
PIDILITIND.NS,Pidilite Industries Limited,1370931200000,1347.0,1091315843.5376058,Basic Materials,Specialty Chemicals
HDFCLIFE.NS,HDFC Life Insurance Company Limited,1348603871232,625.55,2094710272.29588,Financial Services,Insurance - Life
BPCL.NS,Bharat Petroleum Corporation Limited,1339513634816,308.75,3151326317.8700147,Energy,Oil & Gas Refining & Marketing
ABB.NS,ABB India Limited,1335206215680,6300.5,2865848543.1666665,Industrials,Specialty Industrial Machinery
LTIM.NS,LTIMindtree Limited,1335159685120,4504.0,1585696109.298649,Technology,Information Technology Services
UNIONBANK.NS,Union Bank of India,1334777741312,174.81,3039262562.8789535,Financial Services,Banks - Regional
MUTHOOTFIN.NS,Muthoot Finance Limited,1334028795904,3321.0,3688448076.6027913,Financial Services,Credit Services
PFC.NS,Power Finance Corporation Limited,1327630909440,402.3,3672610233.9438143,Financial Services,Credit Services
DLF.NS,DLF Limited,1324030623744,534.7,2202432467.6743207,Real Estate,Real Estate - Development
TATACAP.NS,Tata Capital Limited,1308223733760,310.25,575192841.4445812,Financial Services,Asset Management
SOLARINDS.NS,Solar Industries India Limited,1289483321344,14250.0,2471909991.0333333,Basic Materials,Specialty Chemicals
CUMMINSIND.NS,Cummins India Limited,1286928728064,4642.6,3186253750.787744,Industrials,Specialty Industrial Machinery
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,1285270667264,1508.8,2718707211.4886475,Financial Services,Credit Services
PNB.NS,Punjab National Bank,1274543734784,110.88,2266590531.510412,Financial Services,Banks - Regional
IRFC.NS,Indian Railway Finance Corporation Limited,1251551870976,95.75,1749532306.6921966,Financial Services,Credit Services
TATAPOWER.NS,Tata Power Company Limited,1251135193088,391.55,1878549620.3059661,Utilities,Utilities - Independent Power Producers
TRENT.NS,Trent Limited,1233150410752,3468.9,3433802340.0192056,Consumer Cyclical,Apparel Retail
CANBK.NS,Canara Bank,1213925294080,133.83,3688614219.2050853,Financial Services,Banks - Regional
ADANIENSOL.NS,Adani Energy Solutions Limited,1199532670976,996.7,1421925901.0373046,Utilities,Utilities - Independent Power Producers
MOTHERSON.NS,Samvardhana Motherson International Limited,1191913193472,112.93,2528241390.3967166,Consumer Cyclical,Auto Parts
TECHM.NS,Tech Mahindra Limited,1176499781632,1328.3,3330628130.175338,Technology,Information Technology Services
JINDALSTEL.NS,JINDAL STEEL LIMITED,1168279863296,1148.2,1464510498.2713745,Basic Materials,Steel
INDIANB.NS,Indian Bank,1160151564288,861.0,1680309410.9198406,Financial Services,Banks - Regional
TMPV.NS,Tata Motors Passenger Vehicles Limited,1155529965568,313.8,4097483513.0042133,Consumer Cyclical,Auto Manufacturers
BSE.NS,BSE Limited,1139638927360,2806.1,14412887903.867342,Financial Services,Financial Data & Stock Exchanges
SIEMENS.NS,Siemens Limited,1127370719232,3165.7,1345199417.484717,Industrials,Specialty Industrial Machinery
INDUSTOWER.NS,Indus Towers Limited,1113538035712,422.25,2395693252.135158,Communication Services,Telecom Services
APOLLOHOSP.NS,Apollo Hospitals Enterprise Limited,1094776389632,7614.0,3247772858.5774903,Healthcare,Medical Care Facilities
CGPOWER.NS,CG Power and Industrial Solutions Limited,1080391368704,686.0,2181352725.1933775,Industrials,Electrical Equipment & Parts
POLYCAB.NS,Polycab India Limited,1076811530240,7145.0,3472776946.4333334,Industrials,Electrical Equipment & Parts
DRREDDY.NS,Dr. Reddy's Laboratories Limited,1073696866304,1289.4,1844649538.8941977,Healthcare,Drug Manufacturers - Specialty & Generic
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,1068524699648,1079.8,1130163207.9280152,Consumer Defensive,Packaged Foods
CIPLA.NS,Cipla Limited,1067158994944,1321.1,1969124676.0924194,Healthcare,Drug Manufacturers - Specialty & Generic
AMBUJACEM.NS,Ambuja Cements Limited,1065726640128,431.15,977134222.1386017,Basic Materials,Building Materials
POWERINDIA.NS,Hitachi Energy India Limited,1058930950144,23740.0,3716953496.3333335,Industrials,Electrical Equipment & Parts
BAJAJHLDNG.NS,Bajaj Holdings & Investment Limited,1053949558784,9470.0,679826232.5666667,Financial Services,Asset Management
LGEINDIA.NS,LG Electronics India Limited,1052097249280,1550.0,1019477472.0840943,Technology,Consumer Electronics
LUPIN.NS,Lupin Limited,1051884978176,2301.5,1978507414.7989745,Healthcare,Drug Manufacturers - Specialty & Generic
GODREJCP.NS,Godrej Consumer Products Limited,1045244346368,1021.5,1426275390.487687,Consumer Defensive,Household & Personal Products
HEROMOTOCO.NS,Hero MotoCorp Limited,1040666918912,5201.0,2640875954.989518,Consumer Cyclical,Auto Manufacturers
HDFCAMC.NS,HDFC Asset Management Company Limited,1012600012800,2363.9,2571126836.377995,Financial Services,Asset Management
ENRIN.NS,Siemens Energy India Limited,1001090383872,2811.1,1231608498.2354898,Utilities,Utilities - Renewable
ASHOKLEY.NS,Ashok Leyland Limited,995265937408,169.44,3686301050.011742,Industrials,Farm & Heavy Construction Machinery
GAIL.NS,GAIL (India) Limited,968969420800,147.37,2380559772.2276263,Utilities,Utilities - Regulated Gas
MARICO.NS,Marico Limited,966746374144,746.2,1259720786.3032024,Consumer Defensive,Household & Personal Products
MAXHEALTH.NS,Max Healthcare Institute Limited,958122229760,983.8,3084845486.650059,Healthcare,Medical Care Facilities
UNITDSPR.NS,United Spirits Limited,954350370816,1312.0,1001714277.7449992,Consumer Defensive,Beverages - Wineries & Distilleries
GROWW.NS,Billionbrains Garage Ventures Limited,952400805888,154.27,4722499363.702433,Financial Services,Capital Markets
GMRAIRPORT.NS,GMR AIRPORTS LIMITED,951363698688,90.1,1341983688.0319555,Industrials,Airports & Air Services
MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,915672596480,2270.0,4455608094.315088,Industrials,Aerospace & Defense
ICICIGI.NS,ICICI Lombard General Insurance Company Limited,909795655680,1826.0,1011714493.0470296,Financial Services,Insurance - Diversified
ZYDUSLIFE.NS,Zydus Lifesciences Limited,907266555904,901.35,662652041.5063537,Healthcare,Drug Manufacturers - Specialty & Generic
GVT&D.NS,GE Vernova T&D India Limited,898006384640,3507.2,2230790048.2504315,Industrials,Specialty Industrial Machinery
BOSCHLTD.NS,Bosch Limited,890521255936,30185.0,735543896.3333334,Consumer Cyclical,Auto Parts
BHEL.NS,Bharat Heavy Electricals Limited,887752032256,254.95,3817918221.4300923,Industrials,Specialty Industrial Machinery
JSWENERGY.NS,JSW Energy Limited,886317121536,504.7,1278615475.5496624,Utilities,Utilities - Independent Power Producers
MANKIND.NS,Mankind Pharma Limited,875022843904,2117.8,1127082321.05319,Healthcare,Drug Manufacturers - Specialty & Generic
RECLTD.NS,REC Limited,872246083584,331.2,2923479092.9450135,Financial Services,Credit Services
IDBI.NS,IDBI Bank Limited,862641455104,80.22,2520951505.994751,Financial Services,Banks - Regional
INDHOTEL.NS,The Indian Hotels Company Limited,861318807552,605.15,1519766425.9948852,Consumer Cyclical,Lodging
LODHA.NS,Lodha Developers Limited,847187279872,848.25,1231496792.8148396,Real Estate,Real Estate - Development
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,843471192064,582.25,658282910.8863689,Financial Services,Insurance - Life
SHREECEM.NS,SHREE CEMENT LIMITED,840320614400,23290.0,821566233.0,Basic Materials,Building Materials
HAVELLS.NS,Havells India Limited,819810140160,1306.9,877457600.4653931,Industrials,Electrical Equipment & Parts
ABCAPITAL.NS,Aditya Birla Capital Limited,812777537536,310.25,3137457467.412725,Financial Services,Financial Conglomerates
BHARATFORG.NS,Bharat Forge Limited,801180942336,1675.8,3291487526.141109,Consumer Cyclical,Auto Parts
DABUR.NS,Dabur India Limited,798604001280,450.25,730432301.8175517,Consumer Defensive,Household & Personal Products
WAAREEENER.NS,Waaree Energies Limited,784569335808,2727.6,5703138930.531828,Technology,Solar
AUROPHARMA.NS,Aurobindo Pharma Limited,759688462336,1308.0,2376259338.732947,Healthcare,Drug Manufacturers - Specialty & Generic
OIL.NS,Oil India Limited,758999416832,466.45,3303125627.197997,Energy,Oil & Gas Integrated
NHPC.NS,NHPC Limited,752172138496,74.88,1166583366.7558813,Utilities,Utilities - Renewable
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,752078880768,353.6,2631401502.3704853,Energy,Oil & Gas Refining & Marketing
SRF.NS,SRF Limited,739579985920,2495.0,1075075852.0374756,Industrials,Conglomerates
TORNTPOWER.NS,Torrent Power Limited,737916354560,1464.4,1115327644.3384562,Utilities,Utilities - Independent Power Producers
SWIGGY.NS,Swiggy Limited,737012482048,283.85,3120990907.5911083,Consumer Cyclical,Internet Retail
BHARTIHEXA.NS,Bharti Hexacom Limited,735000002560,1470.0,212286957.9349772,Communication Services,Telecom Services
PERSISTENT.NS,Persistent Systems Limited,720628023296,4608.6,4637242100.030729,Technology,Information Technology Services
NATIONALUM.NS,National Aluminium Company Limited,704672956416,383.25,5101354639.9709635,Basic Materials,Aluminum
NMDC.NS,NMDC Limited,684882591744,77.9,2114120519.6819618,Basic Materials,Steel
NYKAA.NS,FSN E-Commerce Ventures Limited,680405762048,237.65,1899697786.8127158,Consumer Cyclical,Internet Retail
BANKINDIA.NS,Bank of India,679986462720,149.36,1681945849.547927,Financial Services,Banks - Regional
BAJAJHFL.NS,Bajaj Housing Finance Limited,676537237504,81.23,400210134.8799418,Financial Services,Mortgage Finance
POLICYBZR.NS,PB Fintech Limited,674273624064,1455.7,4418263979.952901,Financial Services,Insurance Brokers
AUBANK.NS,AU Small Finance Bank Limited,664393089024,889.2,2971150798.2632933,Financial Services,Banks - Regional
SBICARD.NS,SBI Cards and Payment Services Limited,662536781824,696.2,930956606.9045105,Financial Services,Credit Services
LTF.NS,L&T Finance Limited,643627220992,257.0,2209238480.672656,Financial Services,Credit Services
FEDERALBNK.NS,The Federal Bank  Limited,643577937920,261.25,1992858574.160673,Financial Services,Banks - Regional
ALKEM.NS,Alkem Laboratories Limited,637879255040,5335.0,680421630.0547038,Healthcare,Drug Manufacturers - Specialty & Generic
INDUSINDBK.NS,IndusInd Bank Limited,636179054592,816.55,3445108339.9273725,Financial Services,Banks - Regional
MCX.NS,Multi Commodity Exchange of India Limited,632747524096,2486.1,9017817110.170076,Financial Services,Financial Data & Stock Exchanges
FORTIS.NS,Fortis Healthcare Limited,629748334592,834.15,1335909395.5453124,Healthcare,Medical Care Facilities
PAYTM.NS,One 97 Communications Limited,626924781568,979.5,3135528745.7505126,Technology,Software - Infrastructure
GICRE.NS,General Insurance Corporation of India,624829530112,356.15,155992796.7436727,Financial Services,Insurance - Reinsurance
DIXON.NS,Dixon Technologies (India) Limited,621797572608,10242.0,7975174545.233334,Technology,Consumer Electronics
BIOCON.NS,Biocon Limited,621742260224,383.95,1204252889.599108,Healthcare,Biotechnology
LLOYDSME.NS,Lloyds Metals And Energy Limited,619083464704,1137.1,828526928.9121134,Basic Materials,Steel
GLENMARK.NS,Glenmark Pharmaceuticals Limited,616877260800,2185.2,1103627364.3784382,Healthcare,Drug Manufacturers - Specialty & Generic
ATGL.NS,Adani Total Gas Limited,616329707520,560.1,2226762701.991018,Utilities,Utilities - Regulated Gas
IOB.NS,Indian Overseas Bank,615395950592,31.94,235952670.5339568,Financial Services,Banks - Regional
SAIL.NS,Steel Authority of India Limited,611978641408,148.16,3438882773.1768413,Basic Materials,Steel
NAUKRI.NS,Info Edge (India) Limited,610657566720,943.1,2168930779.7923627,Communication Services,Internet Content & Information
MEESHO.NS,Meesho Limited,609949646848,135.15,726432774.874707,Consumer Cyclical,Internet Retail
SCHAEFFLER.NS,Schaeffler India Limited,595829587968,3812.0,511961330.58558756,Consumer Cyclical,Auto Parts
LINDEINDIA.NS,Linde India Limited,589015482368,6906.5,533038461.48333335,Basic Materials,Specialty Chemicals
YESBANK.NS,Yes Bank Limited,587090755584,18.7,1582389445.8069901,Financial Services,Banks - Regional
COROMANDEL.NS,Coromandel International Limited,585693790208,1987.3,662587891.6496135,Basic Materials,Agricultural Inputs
UNOMINDA.NS,UNO Minda Limited,583767949312,1011.0,1154724407.3204265,Consumer Cyclical,Auto Parts
JSL.NS,Jindal Stainless Limited,578565898240,702.2,606926217.4947835,Basic Materials,Steel
SUZLON.NS,Suzlon Energy Limited,569573638144,41.53,2738143474.4047265,Industrials,Specialty Industrial Machinery
ABBOTINDIA.NS,Abbott India Limited,568418828288,26750.0,217514952.0,Healthcare,Drug Manufacturers - Specialty & Generic
SUNDARMFIN.NS,Sundaram Finance Limited,566550069248,5140.5,396782492.5873861,Financial Services,Credit Services
OFSS.NS,Oracle Financial Services Software Limited,564427882496,6485.5,1055584067.4333333,Technology,Software - Infrastructure
MRF.NS,MRF Limited,563202555904,132795.0,1329056912.8046875,Consumer Cyclical,Auto Parts
MFSL.NS,Max Financial Services Limited,561992499200,1627.4,1372070086.011739,Financial Services,Insurance - Life
RVNL.NS,Rail Vikas Nigam Limited,554770563072,266.0,2319745247.617286,Industrials,Engineering & Construction
PHOENIXLTD.NS,The Phoenix Mills Limited,550012059648,1536.1,673994185.0986654,Real Estate,Real Estate - Diversified
LAURUSLABS.NS,Laurus Labs Limited,540310667264,1000.6,1475031880.706551,Healthcare,Drug Manufacturers - Specialty & Generic
IDFCFIRSTB.NS,IDFC First Bank Limited,538309361664,62.6,4726912988.595675,Financial Services,Banks - Regional
FACT.NS,Fertilizers and Chemicals Travancore Limited,537813909504,831.15,1437633679.404722,Basic Materials,Agricultural Inputs
APLAPOLLO.NS,APL Apollo Tubes Limited,534269558784,1923.9,1744182653.0167358,Basic Materials,Steel
PRESTIGE.NS,Prestige Estates Projects Limited,531391873024,1233.7,934108987.9154867,Real Estate,Real Estate - Diversified
COLPAL.NS,Colgate Palmolive (India) Limited,529447223296,1946.6,826131080.9906412,Consumer Defensive,Household & Personal Products
PATANJALI.NS,Patanjali Foods Limited,527938289664,483.75,1259314950.6365855,Consumer Defensive,Packaged Foods
HDBFS.NS,HDB Financial Services Limited,525847101440,634.4,602977109.0465535,Financial Services,Credit Services
NAM-INDIA.NS,Nippon Life India Asset Management Limited,524528648192,823.1,722300558.9143798,Financial Services,Asset Management
JSWINFRA.NS,JSW Infrastructure Limited,521181528064,250.05,363237613.05617577,Industrials,Marine Shipping
OBEROIRLTY.NS,Oberoi Realty Limited,520683585536,1431.8,714495104.4665974,Real Estate,Real Estate - Development
UPL.NS,UPL Limited,520568242176,615.85,2334618352.0287433,Basic Materials,Agricultural Inputs
SUPREMEIND.NS,Supreme Industries Limited,496991469568,3910.8,1162427588.8339436,Industrials,Building Products & Equipment
MAHABANK.NS,Bank of Maharashtra,482183544832,62.69,1519048549.7547555,Financial Services,Banks - Regional
VMM.NS,Vishal Mega Mart Limited,475431305216,101.74,4368576754.875207,Consumer Cyclical,Department Stores
HINDCOPPER.NS,Hindustan Copper Limited,473927876608,489.9,10181647253.005825,Basic Materials,Copper
BDL.NS,Bharat Dynamics Limited,473048907776,1290.5,2288451927.2757974,Industrials,Aerospace & Defense
TIINDIA.NS,Tube Investments of India Limited,470894804992,2433.0,1769994825.6382244,Industrials,Conglomerates
GODREJPROP.NS,Godrej Properties Limited,467384041472,1551.7,2739305479.1451335,Real Estate,Real Estate - Development
BERGEPAINT.NS,Berger Paints (I) Limited,466128699392,398.8,233899334.97976276,Basic Materials,Specialty Chemicals
VOLTAS.NS,Voltas Limited,459995938816,1390.2,1262735971.3999593,Consumer Cyclical,"Furnishings, Fixtures & Appliances"
M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,452066770944,325.35,607436210.744933,Financial Services,Credit Services
PIIND.NS,PI Industries Limited,436404682752,2876.7,894329839.705542,Basic Materials,Agricultural Inputs
ASTRAL.NS,Astral Limited,435025248256,1619.3,1253663377.095874,Industrials,Building Products & Equipment
PETRONET.NS,Petronet LNG Limited,427125047296,284.75,1403408217.8381104,Energy,Oil & Gas Refining & Marketing
UBL.NS,United Breweries Limited,421805555712,1595.3,216533756.39850667,Consumer Defensive,Beverages - Brewers
BALKRISIND.NS,Balkrishna Industries Limited,419498295296,2170.0,620054749.4492757,Consumer Cyclical,Auto Parts
360ONE.NS,360 ONE WAM LIMITED,417359233024,1028.1,834426826.266862,Financial Services,Asset Management
IRCTC.NS,Indian Railway Catering And Tourism Corporation Limited,415999983616,520.0,1827954389.2567973,Consumer Cyclical,Travel Services
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,406455910400,2399.3,170144242.17738444,Healthcare,Drug Manufacturers - General
MOTILALOFS.NS,Motilal Oswal Financial Services Limited,402411126784,668.85,535699536.9826945,Financial Services,Capital Markets
MPHASIS.NS,MphasiS Limited,401523671040,2105.9,1497351359.880485,Technology,Information Technology Services
TATACOMM.NS,Tata Communications Limited,398885978112,1399.6,452320806.6932088,Communication Services,Telecom Services
IPCALAB.NS,IPCA Laboratories Limited,394796138496,1550.5,293174135.0556763,Healthcare,Drug Manufacturers - Specialty & Generic
PIRAMALFIN.NS,Piramal Finance Limited,390153175040,1728.0,342207602.9858439,Financial Services,Credit Services
KEI.NS,KEI Industries Limited,390098223104,4080.5,1926340765.0941324,Industrials,Electrical Equipment & Parts
KALYANKJIL.NS,Kalyan Jewellers India Limited,389875957760,377.35,2966803161.1946383,Consumer Cyclical,Luxury Goods
JKCEMENT.NS,JK Cement Limited,384100466688,4971.0,358581838.23333335,Basic Materials,Building Materials
AJANTPHARM.NS,Ajanta Pharma Limited,377414516736,3019.4,327292264.70311683,Healthcare,Drug Manufacturers - Specialty & Generic
AIIL.NS,Authum Investment & Infrastructure Limited,376843796480,443.75,363311673.0852824,Financial Services,Capital Markets
BLUESTARCO.NS,Blue Star Limited,373887467520,1818.6,1021504813.119279,Industrials,Building Products & Equipment
RADICO.NS,Radico Khaitan Limited,370697535488,2768.6,1048862752.266219,Consumer Defensive,Beverages - Wineries & Distilleries
3MINDIA.NS,3M India Limited,368987373568,32755.0,178576853.66666666,Industrials,Conglomerates
THERMAX.NS,Thermax Limited,368360390656,3270.0,419711409.2701986,Industrials,Conglomerates
COFORGE.NS,Coforge Limited,365401538560,1087.8,4685210548.157625,Technology,Information Technology Services
APARINDS.NS,Apar Industries Limited,358153551872,8916.0,1524393000.9,Industrials,Electrical Equipment & Parts
COCHINSHIP.NS,Cochin Shipyard Limited,357389238272,1358.1,1435019134.3288817,Industrials,Aerospace & Defense
NLCINDIA.NS,NLC India Limited,356573609984,257.15,521670501.5641485,Utilities,Utilities - Regulated Electric
ANTHEM.NS,Anthem Biosciences Limited,354581872640,631.25,191379709.47011313,Healthcare,Biotechnology
PREMIERENE.NS,Premier Energies Limited,347208843264,773.1,1687532622.9162924,Technology,Solar
DALBHARAT.NS,Dalmia Bharat Limited,346997915648,1848.4,432157972.8937581,Basic Materials,Building Materials
LTTS.NS,L&T Technology Services Limited,345494355968,3259.5,832284083.4047445,Technology,Information Technology Services
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,345329664000,2150.8,709407987.2667073,Healthcare,Drug Manufacturers - Specialty & Generic
HUDCO.NS,Housing & Urban Development Corporation Limited,342024617984,170.85,877096942.1461421,Financial Services,Credit Services
ESCORTS.NS,Escorts Kubota Limited,341627600896,3105.0,459911703.9458415,Industrials,Farm & Heavy Construction Machinery
CONCOR.NS,Container Corporation of India Limited,340024328192,446.45,630615039.0777049,Industrials,Railroads
ASTERDM.NS,Aster DM Healthcare Limited,338906841088,655.45,558367801.9189758,Healthcare,Medical Care Facilities
AIAENG.NS,AIA Engineering Limited,338780946432,3630.3,169280945.62635905,Industrials,Specialty Industrial Machinery
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,337169678336,10387.0,87295777.9431315,Consumer Defensive,Household & Personal Products
NH.NS,Narayana Hrudayalaya Ltd.,335175680000,1650.3,528452861.56870526,Healthcare,Medical Care Facilities
PAGEIND.NS,Page Industries Limited,334819098624,30000.0,787785267.8527995,Consumer Cyclical,Apparel Manufacturing
ENDURANCE.NS,Endurance Technologies Limited,331134435328,2354.1,224951238.48314616,Consumer Cyclical,Auto Parts
FLUOROCHEM.NS,Gujarat Fluorochemicals Limited,328539373568,2990.8,218327676.33714193,Basic Materials,Specialty Chemicals
POONAWALLA.NS,Poonawalla Fincorp Limited,325721423872,403.1,782045974.6890564,Financial Services,Credit Services
IREDA.NS,Indian Renewable Energy Development Agency Limited,318538743808,113.39,958748043.7307389,Financial Services,Credit Services
TATAINVEST.NS,Tata Investment Corporation Limited,318143201280,628.8,1322543668.9348247,Financial Services,Asset Management
CENTRALBK.NS,Central Bank of India,316968468480,35.0,351246724.02341133,Financial Services,Banks - Regional
NAVINFLUOR.NS,Navin Fluorine International Limited,316205039616,6160.5,1759887753.35,Basic Materials,Chemicals
UCOBANK.NS,UCO Bank,314203799552,25.04,232425240.41891447,Financial Services,Banks - Regional
GODFRYPHLP.NS,Godfrey Phillips India Limited,313086574592,2007.2,3873962102.04939,Consumer Defensive,Tobacco
ITCHOTELS.NS,ITC Hotels Limited,311953555456,149.69,588451198.0582235,Consumer Cyclical,Resorts & Casinos
MRPL.NS,Mangalore Refinery and Petrochemicals Limited,310767419392,177.12,2345123103.5879264,Energy,Oil & Gas Refining & Marketing
GODIGIT.NS,Go Digit General Insurance Limited,305800413184,330.85,122978051.94836426,Financial Services,Insurance - Property & Casualty
DELHIVERY.NS,Delhivery Limited,300898287616,400.65,922234479.4027344,Industrials,Integrated Freight & Logistics
