symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,fund_profitability,fund_growth,fund_valuation,fund_financial_health,fund_dividend,fundamental_score,fund_data_coverage,roe,pe_ratio,debt_to_equity,operating_margin
TFCILTD.NS,Tourism Finance Corporation of India Limited,29389795328,63.48,525965681.85945904,Financial Services,Credit Services,PASS,,70.0,62.5,40.0,45.0,75.0,57.62500000000001,1.0,,24.13688,82.375,0.86044997
CLEAN.NS,Clean Science and Technology Limited,73737338880,692.6,255761301.28481853,Basic Materials,Specialty Chemicals,PASS,,90.0,25.0,16.666666666666668,90.0,75.0,57.58333333333334,1.0,,29.982683,0.142,0.2409
PRIMESECU.NS,Prime Securities Limited,9029351424,266.35,9030832.573723348,Financial Services,Capital Markets,PASS,,43.33333333333333,75.0,20.0,90.0,60.0,57.58333333333334,1.0,,32.680984,0.723,0.08542
KTKBANK.NS,The Karnataka Bank Limited,83932037120,221.96,849250471.5768183,Financial Services,Banks - Regional,PASS,,70.0,47.5,53.33333333333333,,60.0,57.552083333333336,0.8,,7.277377,,0.35712
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,262037176320,13800.0,240664029.46666667,Consumer Cyclical,Auto Parts,PASS,,56.66666666666667,67.5,12.5,90.0,60.0,57.541666666666686,1.0,,52.616547,1.806,0.1546
DLINKINDIA.NS,D-Link (India) Limited,13739671552,386.75,88021637.26325683,Technology,Communication Equipment,PASS,,36.666666666666664,67.5,37.5,90.0,60.0,57.54166666666667,1.0,,13.208674,2.353,0.08289
DOLATALGO.NS,Dolat Algotech Limited,12452847616,70.7,14483201.651602173,Financial Services,Capital Markets,PASS,,70.0,40.0,40.0,80.0,60.0,57.500000000000014,1.0,,10.216763,18.689,0.59512
ACCELYA.NS,Accelya Solutions India Limited,17455890432,1166.0,28421685.2980306,Technology,Information Technology Services,PASS,,90.0,40.0,30.0,70.0,50.0,57.500000000000014,1.0,0.39095002,16.140642,33.047,0.22778
HEG.NS,HEG Limited,94028308480,487.25,1053540446.2178264,Industrials,Electrical Equipment & Parts,PASS,,70.0,50.0,42.5,65.0,60.0,57.50000000000001,1.0,,24.683384,13.812,0.13475001
JYOTHYLAB.NS,Jyothy Labs Limited,82292768768,224.1,132675242.38421224,Consumer Defensive,Household & Personal Products,PASS,,56.66666666666667,52.5,23.333333333333336,90.0,75.0,57.45833333333334,1.0,,24.07089,3.737,0.12869
BAJAJCON.NS,Bajaj Consumer Care Limited,43267317760,331.25,354068097.000827,Consumer Defensive,Household & Personal Products,PASS,,56.66666666666667,55.0,32.5,90.0,50.0,57.416666666666686,1.0,,28.409092,2.789,0.16841
AGI.NS,AGI Greenpac Limited,32943906816,509.2,126728982.62136027,Consumer Cyclical,Packaging & Containers,PASS,,63.33333333333333,45.0,56.66666666666667,65.0,60.0,57.41666666666667,1.0,,9.900836,20.88,0.16816
AVANTIFEED.NS,Avanti Feeds Limited,161010712576,1181.2,3147496710.3276324,Consumer Defensive,Packaged Foods,PASS,,50.0,57.5,32.5,90.0,60.0,57.375000000000014,1.0,,20.9173,0.441,0.11575
GIPCL.NS,Gujarat Industries Power Company Limited,20169252864,129.91,37433403.160420224,Utilities,Utilities - Regulated Electric,PASS,,63.33333333333333,50.0,50.0,60.0,70.0,57.33333333333334,1.0,,13.732558,79.265,0.12100001
RATNAVEER.NS,Ratnaveer Precision Engineering Limited,9231762432,135.94,185762487.1954483,Basic Materials,Steel,PASS,,36.666666666666664,82.5,57.5,55.0,50.0,57.29166666666667,1.0,,12.529032,50.633,0.08292
DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,23978268672,296.25,34309313.087832645,Consumer Defensive,Confectioners,PASS,,50.0,45.0,72.5,65.0,60.0,57.250000000000014,1.0,,6.8087797,16.971,0.10955
APOLLO.NS,Apollo Micro Systems Limited,75216642048,200.0,849018507.7338165,Industrials,Aerospace & Defense,PASS,,63.33333333333333,87.5,12.5,55.0,60.0,57.20833333333334,1.0,,78.43137,33.483,0.17558001
HONASA.NS,Honasa Consumer Limited,85797437440,263.6,413432083.99348956,Consumer Defensive,Household & Personal Products,PASS,,36.666666666666664,90.0,22.5,80.0,50.0,57.16666666666667,1.0,,55.37815,11.184,0.09053001
NEPHROPLUS.NS,Nephrocare Health Services Limited,52774203392,525.95,104032849.4627421,Healthcare,Medical Care Facilities,PASS,,56.66666666666667,90.0,22.5,55.0,50.0,57.16666666666667,1.0,,73.973274,36.468,0.15017
LODHA.NS,Lodha Developers Limited,847187279872,848.25,1231496792.8148396,Real Estate,Real Estate - Development,PASS,,75.0,67.5,22.5,55.0,60.0,57.12500000000001,1.0,0.16899,25.36633,45.111,0.28199
CELLO.NS,Cello World Limited,90941431808,411.6,83758361.43617757,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,63.33333333333333,45.0,30.0,90.0,60.0,57.08333333333334,1.0,,29.421017,0.221,0.17953
3MINDIA.NS,3M India Limited,368987373568,32755.0,178576853.66666666,Industrials,Conglomerates,PASS,,50.0,70.0,10.0,90.0,70.0,57.000000000000014,1.0,,97.35473,6.416,0.17493999
NRBBEARING.NS,NRB Bearing Limited,24719589376,255.0,44883721.64601949,Consumer Cyclical,Auto Parts,PASS,,50.0,60.0,37.5,80.0,60.0,57.000000000000014,1.0,,24.8538,13.631,0.14043
DIVGIITTS.NS,Divgi Torqtransfer Systems Limited,20459978752,669.0,45416356.368701175,Consumer Cyclical,Auto Parts,PASS,,50.0,50.0,32.5,90.0,75.0,57.000000000000014,1.0,,55.564785,0.262,0.111990005
FOSECOIND.NS,Foseco India Limited,35138789376,4639.0,29345475.75641276,Basic Materials,Chemicals,PASS,,58.0,62.5,16.666666666666668,80.0,75.0,56.95833333333334,1.0,0.10233,41.96671,0.248,0.19201
ASKAUTOLTD.NS,ASK Automotive Limited,79300608000,402.25,67312110.86313578,Consumer Cyclical,Auto Parts,PASS,,43.33333333333333,82.5,27.5,70.0,60.0,56.95833333333334,1.0,,28.011839,52.765,0.103269994
USHAMART.NS,Usha Martin Limited,123294490624,404.35,294285240.80212504,Basic Materials,Steel,PASS,,56.66666666666667,55.0,17.5,90.0,75.0,56.91666666666668,1.0,,28.1777,8.912,0.16044001
GKWLIMITED.NS,GKW Limited,9427069952,1580.0,897983.4854614257,Industrials,Specialty Business Services,PASS,,76.66666666666667,75.0,30.0,40.0,50.0,56.91666666666667,1.0,,133.33333,0.016,0.59816
GUJTHEM.NS,Gujarat Themis Biosyn Limited,30276259840,277.35,19530843.438397218,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,96.66666666666666,35.0,10.0,80.0,60.0,56.91666666666667,1.0,,63.32192,27.036,0.40162
SUBROS.NS,Subros Limited,43287183360,663.55,42366455.97216797,Consumer Cyclical,Auto Parts,PASS,,36.666666666666664,72.5,27.5,90.0,60.0,56.79166666666667,1.0,,26.605852,6.954,0.05258
M&M.NS,Mahindra & Mahindra Limited,3505140531200,2920.0,9564352746.380754,Consumer Cyclical,Auto Manufacturers,PASS,,56.66666666666667,92.5,42.5,25.0,60.0,56.79166666666667,1.0,,20.884058,132.29,0.16723
ARVSMART.NS,Arvind SmartSpaces Limited,24130662400,526.05,119466785.3588735,Real Estate,Real Estate - Development,PASS,,70.0,55.0,10.0,80.0,75.0,56.750000000000014,1.0,,33.084908,21.182,0.23976
MBEL.NS,M & B Engineering Limited,15807197184,276.6,72766704.76931255,Industrials,Engineering & Construction,PASS,,43.33333333333333,77.5,42.5,65.0,50.0,56.708333333333336,1.0,,16.804375,19.131,0.10466
SMLMAH.NS,SML Mahindra Limited,54063177728,3735.8,571568023.5911621,Consumer Cyclical,Auto Manufacturers,PASS,,36.666666666666664,100.0,27.5,55.0,60.0,56.66666666666667,1.0,,34.110664,57.155,0.051459998
KEI.NS,KEI Industries Limited,390098223104,4080.5,1926340765.0941324,Industrials,Electrical Equipment & Parts,PASS,,36.666666666666664,80.0,17.5,90.0,60.0,56.66666666666667,1.0,,45.223316,3.799,0.10069
ESAFSFB.NS,ESAF Small Finance Bank Limited,12442036224,24.13,11469217.933254242,Financial Services,Banks - Regional,PASS,,10.0,95.0,70.0,,50.0,56.5625,0.8,,,,0.019919999
BALMLAWRIE.NS,Balmer Lawrie & Company Limited,27960506368,163.25,29350618.784891255,Industrials,Conglomerates,PASS,,50.0,50.0,42.5,80.0,70.0,56.500000000000014,1.0,,10.4513445,12.098,0.10446999
CGPOWER.NS,CG Power and Industrial Solutions Limited,1080391368704,686.0,2181352725.1933775,Industrials,Electrical Equipment & Parts,PASS,,50.0,70.0,12.5,90.0,60.0,56.500000000000014,1.0,,95.67643,1.519,0.10917
METROBRAND.NS,Metro Brands Limited,250644381696,919.7,51875200.330639645,Consumer Cyclical,Apparel Retail,PASS,,70.0,80.0,12.5,45.0,75.0,56.50000000000001,1.0,,64.631065,77.874,0.22803
AARTIPHARM.NS,Aarti Pharmalabs Limited,58621562880,645.65,128269989.84853312,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,63.33333333333333,52.5,30.0,70.0,75.0,56.45833333333334,1.0,,27.404501,32.974,0.17047001
THOMASCOOK.NS,Thomas Cook  (India)  Limited,40995151872,88.0,104233201.49780172,Consumer Cyclical,Travel Services,PASS,,16.666666666666668,75.0,57.5,80.0,60.0,56.41666666666667,1.0,,16.730038,21.708,0.03455
AFSL.NS,Abans Financial Services Limited,10290891776,202.23,4067346.565776062,Financial Services,Capital Markets,PASS,,16.666666666666668,95.0,72.5,45.0,50.0,56.41666666666667,1.0,,7.369898,57.54,0.01764
CARRARO.NS,Carraro India Limited,25276192768,444.6,49604435.93818359,Consumer Cyclical,Auto Parts,PASS,,36.666666666666664,85.0,37.5,55.0,75.0,56.41666666666667,1.0,,22.46589,37.201,0.076469995
CUMMINSIND.NS,Cummins India Limited,1286928728064,4642.6,3186253750.787744,Industrials,Specialty Industrial Machinery,PASS,,76.66666666666667,45.0,10.0,90.0,60.0,56.41666666666667,1.0,,57.386898,0.308,0.22917
CNL.NS,Creative Newtech Limited,9415455744,627.0,6667558.656685384,Technology,Electronics & Computer Distribution,PASS,,16.666666666666668,95.0,42.5,70.0,60.0,56.41666666666667,1.0,,16.332378,36.852,0.02851
BBL.NS,Bharat Bijlee Limited,26314573824,2327.3,84070868.36789551,Industrials,Electrical Equipment & Parts,PASS,,36.666666666666664,57.5,36.666666666666664,90.0,75.0,56.375000000000014,1.0,,20.061201,8.707,0.050830003
LUMAXTECH.NS,Lumax Auto Technologies Limited,95366258688,1399.2,583875478.6784179,Consumer Cyclical,Auto Parts,PASS,,43.33333333333333,100.0,27.5,45.0,60.0,56.33333333333334,1.0,,38.260868,87.422,0.101
COLPAL.NS,Colgate Palmolive (India) Limited,529447223296,1946.6,826131080.9906412,Consumer Defensive,Household & Personal Products,PASS,,83.33333333333334,40.0,12.5,90.0,50.0,56.33333333333334,1.0,,39.946644,3.791,0.27304
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,337169678336,10387.0,87295777.9431315,Consumer Defensive,Household & Personal Products,PASS,,83.33333333333334,40.0,12.5,90.0,50.0,56.33333333333334,1.0,,47.008507,0.221,0.31088
MAHSCOOTER.NS,Maharashtra Scooters Limited,141887111168,12401.0,47341208.1,Financial Services,Asset Management,PASS,,96.66666666666666,37.5,27.5,,60.0,56.30208333333333,0.8,,39.594505,,0.8618
GANESHCP.NS,Ganesh Consumer Products Limited,6300377600,155.9,33606112.9025238,Consumer Defensive,Packaged Foods,PASS,,36.666666666666664,62.5,57.5,70.0,60.0,56.29166666666667,1.0,,11.103989,52.589,0.08027001
AKZOINDIA.NS,Akzo Nobel India Limited,129785331712,2849.9,103183422.17827962,Basic Materials,Specialty Chemicals,PASS,,70.0,35.0,30.0,90.0,60.0,56.250000000000014,1.0,,6.633691,3.157,0.12967
BOSCHLTD.NS,Bosch Limited,890521255936,30185.0,735543896.3333334,Consumer Cyclical,Auto Parts,PASS,,50.0,65.0,12.5,90.0,70.0,56.250000000000014,1.0,,32.257893,0.778,0.10515001
CANTABIL.NS,Cantabil Retail India Limited,20574957568,246.0,60723792.414027914,Consumer Cyclical,Apparel Manufacturing,PASS,,70.0,85.0,32.5,25.0,60.0,56.25000000000001,1.0,,23.14205,126.45,0.26407
PRIVISCL.NS,Privi Speciality Chemicals Limited,110399012864,2826.2,296928790.22865397,Basic Materials,Specialty Chemicals,PASS,,63.33333333333333,87.5,27.5,35.0,60.0,56.20833333333334,1.0,,36.789898,86.003,0.19158001
MEIL.NS,Mangal Electrical Industries Limited,6194950144,224.21,19317249.57780711,Industrials,Electrical Equipment & Parts,PASS,,50.0,57.5,56.66666666666667,65.0,50.0,56.20833333333334,1.0,,13.969472,11.98,0.1097
INDIGOPNTS.NS,Indigo Paints Limited,37015388160,776.4,102228699.08059286,Basic Materials,Specialty Chemicals,PASS,,56.66666666666667,50.0,27.5,90.0,60.0,56.166666666666686,1.0,,25.691597,2.232,0.14862001
ELGIEQUIP.NS,Elgi Equipments Limited,146669355008,464.45,399320840.41067,Industrials,Specialty Industrial Machinery,PASS,,56.66666666666667,70.0,12.5,80.0,60.0,56.166666666666686,1.0,,36.3704,26.275,0.12218001
CCL.NS,CCL Products (India) Limited,139125358592,1044.5,394561696.2106181,Consumer Defensive,Packaged Foods,PASS,,56.66666666666667,90.0,22.5,45.0,60.0,56.16666666666667,1.0,,37.14438,77.989,0.14102
DODLA.NS,Dodla Dairy Limited,58530041856,970.2,41029881.638444014,Consumer Defensive,Food Distribution,PASS,,36.666666666666664,70.0,27.5,90.0,60.0,56.16666666666667,1.0,,29.879889,3.614,0.05598
EPIGRAL.NS,Epigral Limited,37146845184,861.05,78386764.94614054,Basic Materials,Chemicals,PASS,,56.66666666666667,40.0,50.0,80.0,60.0,56.16666666666667,1.0,,10.989789,25.565,0.10047
EDELWEISS.NS,Edelweiss Financial Services Limited,102029549568,107.71,1059141200.898889,Financial Services,Financial Conglomerates,PASS,,56.66666666666667,90.0,60.0,0.0,75.0,56.16666666666667,1.0,,14.47715,350.698,0.32731998
CASTROLIND.NS,Castrol India Limited,183482204160,185.5,315679602.98329467,Energy,Oil & Gas Refining & Marketing,PASS,,86.0,40.0,23.333333333333336,75.0,50.0,56.16666666666667,1.0,0.45466,19.30281,3.305,0.24937001
ACC.NS,ACC Limited,257061994496,1368.9,245639026.49453124,Basic Materials,Building Materials,PASS,,43.33333333333333,40.0,56.66666666666667,90.0,60.0,56.16666666666667,1.0,,9.721611,2.435,0.06081
BLISSGVS.NS,Bliss GVS Pharma Limited,21358352384,201.76,659143556.1622624,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,56.66666666666667,42.5,36.666666666666664,90.0,60.0,56.125000000000014,1.0,,19.799805,4.493,0.12114
CIEINDIA.NS,CIE Automotive India Limited,164724391936,433.55,243912626.33988953,Consumer Cyclical,Auto Parts,PASS,,50.0,62.5,27.5,75.0,75.0,56.125000000000014,1.0,0.11727,19.997692,5.71,0.10987
INDOBORAX.NS,Indo Borax & Chemicals Limited,7833492992,243.05,9171123.513038127,Basic Materials,Chemicals,PASS,,70.0,32.5,32.5,90.0,60.0,56.125000000000014,1.0,,16.960922,0.009,0.19066
KSL.NS,Kalyani Steels Limited,28533514240,653.6,38030121.06083985,Basic Materials,Steel,PASS,,63.33333333333333,35.0,47.5,80.0,60.0,56.08333333333334,1.0,,10.707732,21.693,0.1683
ACE.NS,Action Construction Equipment Limited,98009300992,823.45,176794016.81664836,Industrials,Farm & Heavy Construction Machinery,PASS,,56.66666666666667,57.5,17.5,90.0,60.0,56.041666666666686,1.0,,23.156635,8.005,0.14137
IRMENERGY.NS,IRM Energy Limited,8348253696,203.32,18024449.24152018,Utilities,Utilities - Regulated Gas,PASS,,36.666666666666664,57.5,57.5,75.0,60.0,56.04166666666667,1.0,,18.636114,8.415,0.07024
MALLCOM.NS,Mallcom (India) Limited,6602543616,1058.1,10815475.768888347,Industrials,Security & Protection Services,PASS,,50.0,60.0,42.5,70.0,60.0,56.000000000000014,1.0,,12.335043,36.932,0.12174
RUBICON.NS,Rubicon Research Limited,125325557760,760.7,172491119.55102336,Healthcare,Drug Manufacturers - General,PASS,,70.0,100.0,22.5,20.0,50.0,56.000000000000014,1.0,,60.710297,87.66,0.20309
FINCABLES.NS,Finolex Cables Limited,129623736320,847.55,604258159.3575745,Industrials,Electrical Equipment & Parts,PASS,,43.33333333333333,62.5,27.5,90.0,60.0,55.95833333333334,1.0,,19.041788,0.377,0.08919
KAYNES.NS,Kaynes Technology India Limited,234464182272,3494.4,6741354591.436068,Technology,Electronic Components,PASS,,56.66666666666667,85.0,12.5,65.0,50.0,55.91666666666667,1.0,,59.147064,18.899,0.12302
SAMBHV.NS,Sambhv Steel Tubes Limited,26572883968,90.0,91965607.90126444,Basic Materials,Steel,PASS,,36.666666666666664,85.0,37.5,65.0,50.0,55.91666666666667,1.0,,32.142857,19.466,0.06584
TBOTEK.NS,TBO Tek Limited,121313828864,1138.7,163737842.52217203,Consumer Cyclical,Travel Services,PASS,,50.0,87.5,12.5,70.0,50.0,55.875000000000014,1.0,,50.229374,51.855,0.10301
AUROPHARMA.NS,Aurobindo Pharma Limited,759688462336,1308.0,2376259338.732947,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,63.33333333333333,50.0,27.5,80.0,60.0,55.83333333333334,1.0,,21.789106,22.248,0.15135999
SAREGAMA.NS,Saregama India Limited,67362684928,350.65,113269316.79598491,Communication Services,Entertainment,PASS,,83.33333333333334,40.0,10.0,90.0,50.0,55.83333333333334,1.0,,35.17051,0.185,0.27018
SAKAR.NS,Sakar Healthcare Limited,11312984064,515.4,80090664.05082195,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,63.33333333333333,70.0,32.5,55.0,50.0,55.83333333333334,1.0,,45.170906,28.056,0.17372
KOTAKBANK.NS,Kotak Mahindra Bank Limited,3663422291968,368.35,6873503478.542751,Financial Services,Banks - Regional,PASS,,63.33333333333333,70.0,26.666666666666664,,60.0,55.83333333333333,0.8,,19.499737,,0.33458
REDTAPE.NS,Redtape Limited,62605463552,113.25,79512804.78558248,Consumer Cyclical,Footwear & Accessories,PASS,,56.66666666666667,92.5,27.5,35.0,60.0,55.79166666666667,1.0,,29.492188,108.421,0.1881
UCOBANK.NS,UCO Bank,314203799552,25.04,232425240.41891447,Financial Services,Banks - Regional,PASS,,54.0,57.5,53.33333333333333,,60.0,55.677083333333336,0.8,0.08567,12.15534,,0.38629
GARFIBRES.NS,Garware Technical Fibres Limited,59589287936,600.3,102209891.76270345,Consumer Cyclical,Textile Manufacturing,PASS,,56.66666666666667,60.0,17.5,80.0,70.0,55.666666666666686,1.0,,28.077642,10.153,0.15878999
SCHAND.NS,S Chand And Company Limited,5091188224,144.34,4987148.101571655,Communication Services,Publishing,PASS,,23.333333333333336,60.0,56.66666666666667,80.0,75.0,55.66666666666667,1.0,,10.574359,15.164,-0.43005002
IMAGICAA.NS,Imagicaaworld Entertainment Limited,22464700416,39.7,31011361.142045848,Communication Services,Entertainment,PASS,,43.33333333333333,76.66666666666667,23.333333333333336,80.0,50.0,55.66666666666667,1.0,,141.78572,15.4,-0.0054
ARSSBL.NS,Anand Rathi Share and Stock Brokers Limited,30076755968,479.5,151739033.7739919,Financial Services,Financial Conglomerates,PASS,,50.0,92.5,40.0,35.0,50.0,55.62500000000001,1.0,,28.356003,94.882,0.24208
DRREDDY.NS,Dr. Reddy's Laboratories Limited,1073696866304,1289.4,1844649538.8941977,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,70.0,52.5,30.0,65.0,60.0,55.62500000000001,1.0,0.161,19.003685,18.026,0.16420999
SDBL.NS,Som Distilleries & Breweries Limited,15129673728,72.51,70594027.06159541,Consumer Defensive,Beverages - Brewers,PASS,,43.33333333333333,55.0,50.0,80.0,50.0,55.58333333333334,1.0,,16.94159,22.94,0.058720004
IDBI.NS,IDBI Bank Limited,862641455104,80.22,2520951505.994751,Financial Services,Banks - Regional,PASS,,58.0,52.5,46.66666666666667,,75.0,55.57291666666667,0.8,0.14728,9.284722,,0.49503
BPCL.NS,Bharat Petroleum Corporation Limited,1339513634816,308.75,3151326317.8700147,Energy,Oil & Gas Refining & Marketing,PASS,,36.666666666666664,57.5,67.5,55.0,75.0,55.54166666666667,1.0,,5.3602433,56.386,0.08156
EXCELINDUS.NS,Excel Industries Limited,11026360320,876.35,10582257.686010743,Basic Materials,Specialty Chemicals,PASS,,30.0,40.0,62.5,90.0,75.0,55.500000000000014,1.0,,14.533167,0.621,0.02807
ELECTHERM.NS,Electrotherm (India) Limited,7255934976,565.4,19496083.130204264,Basic Materials,Steel,PASS,,16.666666666666668,60.0,56.66666666666667,100.0,50.0,55.500000000000014,1.0,,4.6106176,,-0.04621
VBL.NS,Varun Beverages Limited,1399848828928,413.9,2570368374.6404295,Consumer Defensive,Beverages - Non-Alcoholic,PASS,,58.0,80.0,17.5,57.5,60.0,55.50000000000001,1.0,0.16787,46.040047,12.705,0.0134000005
MEDANTA.NS,Global Health Limited,283287126016,1054.3,147832174.08475748,Healthcare,Medical Care Facilities,PASS,,63.33333333333333,62.5,10.0,80.0,60.0,55.45833333333334,1.0,,55.256817,25.468,0.13925
JLHL.NS,Jupiter Life Line Hospitals Limited,82134556672,1252.7,28597793.513228353,Healthcare,Medical Care Facilities,PASS,,63.33333333333333,62.5,10.0,80.0,60.0,55.45833333333334,1.0,,43.376038,27.808,0.16894
TRENT.NS,Trent Limited,1233150410752,3468.9,3433802340.0192056,Consumer Cyclical,Apparel Retail,PASS,,56.66666666666667,75.0,12.5,70.0,60.0,55.41666666666667,1.0,,75.345345,37.79,0.13364
TATAELXSI.NS,Tata Elxsi Limited,262892011520,4220.0,1345724465.856901,Technology,Software - Application,PASS,,76.66666666666667,45.0,10.0,90.0,50.0,55.41666666666667,1.0,,45.28869,6.257,0.20917
POCL.NS,Pondy Oxides & Chemicals Limited,32186929152,1053.0,222268435.21352133,Basic Materials,Specialty Chemicals,PASS,,36.666666666666664,75.0,32.5,75.0,60.0,55.41666666666667,1.0,,28.155079,5.327,0.063990004
