symbol,name,market_cap,last_price,avg_daily_volume_value,sector,industry,red_flag_status,red_flag_reasons,tech_trend,tech_momentum,tech_volume,tech_relative_strength,technical_score,tech_data_coverage
NESTLEIND.NS,Nestle India Limited,2319183511552,1202.7,1188915505.1570475,Consumer Defensive,Packaged Foods,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
KIMS.NS,Krishna Institute of Medical Sciences Limited,252767780864,631.7,309525805.0113688,Healthcare,Medical Care Facilities,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
HINDUNILVR.NS,Hindustan Unilever Limited,5086193909760,2164.4,3831478243.5785728,Consumer Defensive,Household & Personal Products,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
AZAD.NS,Azad Engineering Limited,95761809408,1482.8,361355875.3333537,Industrials,Specialty Industrial Machinery,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
TIPSMUSIC.NS,Tips Music Limited,64810618880,507.0,66989045.68420512,Communication Services,Entertainment,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
FORTIS.NS,Fortis Healthcare Limited,629748334592,834.15,1335909395.5453124,Healthcare,Medical Care Facilities,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,262037176320,13800.0,240664029.46666667,Consumer Cyclical,Auto Parts,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
GRAPHITE.NS,Graphite India Limited,118784204800,607.6,1076801887.9830017,Industrials,Electrical Equipment & Parts,PASS,,40.0,37.5,16.666666666666668,100.0,43.58333333333334,1.0
LGBBROSLTD.NS,LG Balakrishnan & Bros Limited,55825903616,1750.2,109793157.74861246,Consumer Cyclical,Auto Parts,PASS,,40.0,37.5,16.666666666666668,100.0,43.58333333333334,1.0
APCOTEXIND.NS,Apcotex Industries Limited,18438043648,353.5,8076482.665565999,Basic Materials,Specialty Chemicals,PASS,,25.0,55.0,16.666666666666668,100.0,43.58333333333334,1.0
KAMDHENU.NS,Kamdhenu Limited,6121764864,21.7,43199465.886350125,Basic Materials,Steel,PASS,,27.5,47.5,23.333333333333336,100.0,43.54166666666667,1.0
FSL.NS,Firstsource Solutions Limited,151813996544,219.64,418674154.8552007,Technology,Information Technology Services,PASS,,35.0,27.5,40.0,100.0,43.50000000000001,1.0
ZEEL.NS,Zee Entertainment Enterprises Limited,74421051392,77.48,697037127.740886,Communication Services,Broadcasting,PASS,,20.0,45.0,40.0,100.0,43.50000000000001,1.0
HGS.NS,Hinduja Global Solutions Limited,16753389568,360.05,24461911.517963663,Industrials,Specialty Business Services,PASS,,35.0,27.5,40.0,100.0,43.50000000000001,1.0
MANAKCOAT.NS,Manaksia Coated Metals & Industries Limited,11849155584,111.79,174423362.11240235,Industrials,Metal Fabrication,PASS,,20.0,45.0,40.0,100.0,43.50000000000001,1.0
JAYAGROGN.NS,Jayant Agro Organics Limited,5144999936,171.5,2003898.097672526,Basic Materials,Specialty Chemicals,PASS,,20.0,45.0,40.0,100.0,43.50000000000001,1.0
UNICHEMLAB.NS,Unichem Laboratories Limited,22572085248,320.6,13780830.088203939,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,35.0,27.5,40.0,100.0,43.50000000000001,1.0
PARACABLES.NS,Paramount Communications Limited,9738683392,31.75,32630754.395811208,Technology,Communication Equipment,PASS,,20.0,45.0,40.0,100.0,43.50000000000001,1.0
JWL.NS,Jupiter Wagons Limited,109941039104,257.25,1555231556.9960601,Industrials,Railroads,PASS,,20.0,45.0,40.0,100.0,43.50000000000001,1.0
AWFIS.NS,Awfis Space Solutions Limited,19498358784,272.55,177633420.12852377,Industrials,Rental & Leasing Services,PASS,,35.0,27.5,40.0,100.0,43.50000000000001,1.0
SYRMA.NS,Syrma SGS Technology Limited,139159814144,722.15,960999212.3005432,Technology,Electronic Components,PASS,,37.5,40.0,16.666666666666668,100.0,43.45833333333334,1.0
ORIENTELEC.NS,Orient Electric Limited,35909292032,168.28,74646694.83341065,Consumer Cyclical,"Furnishings, Fixtures & Appliances",PASS,,17.5,47.5,40.0,100.0,43.37500000000001,1.0
LINC.NS,Linc Limited,5965363200,100.21,2091180.5602973937,Industrials,Business Equipment & Supplies,PASS,,20.0,60.0,16.666666666666668,100.0,43.33333333333334,1.0
CARTRADE.NS,Cartrade Tech Limited,77812662272,1625.7,1224643291.2739584,Consumer Cyclical,Auto & Truck Dealerships,PASS,,35.0,42.5,16.666666666666668,100.0,43.33333333333334,1.0
CEMPRO.NS,Cemindia Projects Limited,92181217280,536.6,193247381.84535727,Industrials,Engineering & Construction,PASS,,43.33333333333333,32.5,16.666666666666668,100.0,43.25000000000001,1.0
BLUEJET.NS,Blue Jet Healthcare Limited,62100623360,358.0,373827384.7826121,Healthcare,Biotechnology,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,60551385088,490.7,837213756.1379161,Industrials,Specialty Industrial Machinery,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
WIPRO.NS,Wipro Limited,2067130220544,197.29,3712961909.2479854,Technology,Information Technology Services,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
CLEAN.NS,Clean Science and Technology Limited,73737338880,692.6,255761301.28481853,Basic Materials,Specialty Chemicals,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
AIIL.NS,Authum Investment & Infrastructure Limited,376843796480,443.75,363311673.0852824,Financial Services,Capital Markets,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
INDIANHUME.NS,Indian Hume Pipe Company Limited,16729987072,317.1,12593649.31463318,Industrials,Engineering & Construction,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
SHALBY.NS,Shalby Limited,15236139008,142.0,28604686.758277893,Healthcare,Medical Care Facilities,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,117589254144,930.55,286437429.9320414,Basic Materials,Chemicals,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,7253927424,189.68,22054069.524453737,Consumer Defensive,Confectioners,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
AHLUCONT.NS,Ahluwalia Contracts (India) Limited,49875587072,744.55,98602565.35242513,Industrials,Engineering & Construction,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
CRAMC.NS,Canara Robeco Asset Management Company Limited,46514114560,233.25,132617353.77027741,Financial Services,Asset Management,PASS,,43.33333333333333,32.5,16.666666666666668,100.0,43.25000000000001,1.0
SURYAROSNI.NS,Surya Roshni Limited,44419346432,204.13,103101535.03639425,Basic Materials,Steel,PASS,,30.0,32.5,40.0,100.0,43.25000000000001,1.0
TNPL.NS,Tamil Nadu Newsprint & Papers Limited,9320591360,134.67,14492799.174474081,Basic Materials,Paper & Paper Products,PASS,,32.5,45.0,16.666666666666668,100.0,43.20833333333334,1.0
JYOTHYLAB.NS,Jyothy Labs Limited,82292768768,224.1,132675242.38421224,Consumer Defensive,Household & Personal Products,PASS,,20.0,55.0,23.333333333333336,100.0,43.16666666666667,1.0
MMP.NS,MMP Industries Limited,5571300864,219.32,4758832.85824941,Basic Materials,Aluminum,PASS,,20.0,55.0,23.333333333333336,100.0,43.16666666666667,1.0
FABTECH.NS,Fabtech Technologies Limited,6264006144,140.92,53122779.541577145,Healthcare,Health Information Services,PASS,,36.666666666666664,40.0,16.666666666666668,100.0,43.16666666666667,1.0
GANESHCP.NS,Ganesh Consumer Products Limited,6300377600,155.9,33606112.9025238,Consumer Defensive,Packaged Foods,PASS,,23.333333333333336,40.0,40.0,100.0,43.16666666666667,1.0
DCW.NS,DCW Limited,14165152768,40.6,62344285.78101921,Basic Materials,Chemicals,PASS,,20.0,55.0,23.333333333333336,100.0,43.16666666666667,1.0
RAMRAT.NS,Ram Ratna Wires Limited,28261431296,302.75,46477158.92552694,Industrials,Electrical Equipment & Parts,PASS,,30.0,47.5,16.666666666666668,100.0,43.08333333333334,1.0
GEMAROMA.NS,Gem Aromatics Limited,9120604160,174.6,57428930.58245952,Basic Materials,Chemicals,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
TMCV.NS,Tata Motors Limited,1577326739456,428.35,4638485353.207874,Consumer Cyclical,Auto Manufacturers,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
UFBL.NS,United Foodbrands Limited,8202278912,209.85,67267576.3947464,Consumer Cyclical,Restaurants,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
SAMBHV.NS,Sambhv Steel Tubes Limited,26572883968,90.0,91965607.90126444,Basic Materials,Steel,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
JSWCEMENT.NS,JSW Cement Limited,154417987584,115.36,473088610.31573206,Basic Materials,Building Materials,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
SMLMAH.NS,SML Mahindra Limited,54063177728,3735.8,571568023.5911621,Consumer Cyclical,Auto Manufacturers,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
KSCL.NS,Kaveri Seed Company Limited,40547147776,799.05,142179804.7326416,Basic Materials,Agricultural Inputs,PASS,,35.0,32.5,30.0,100.0,43.00000000000001,1.0
GROWW.NS,Billionbrains Garage Ventures Limited,952400805888,154.27,4722499363.702433,Financial Services,Capital Markets,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
ADVANCE.NS,Advance Agrolife Limited,6367500800,99.05,89939308.23220444,Basic Materials,Agricultural Inputs,PASS,,23.333333333333336,55.0,16.666666666666668,100.0,43.00000000000001,1.0
MAMATA.NS,Mamata Machinery Limited,9290674176,377.55,47136525.49849854,Industrials,Specialty Industrial Machinery,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
BLUESTARCO.NS,Blue Star Limited,373887467520,1818.6,1021504813.119279,Industrials,Building Products & Equipment,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
CEATLTD.NS,CEAT Limited,136439062528,3382.1,520152487.99737144,Consumer Cyclical,Auto Parts,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
BIL.NS,Bhartiya International Limited,9617276928,717.15,5696445.186700439,Consumer Cyclical,Footwear & Accessories,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
AGARWALEYE.NS,Dr. Agarwal's Health Care Limited,134801596416,425.5,52207531.77996114,Healthcare,Medical Instruments & Supplies,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
KIRLOSBROS.NS,Kirloskar Brothers Limited,118539902976,1492.5,355090980.399821,Industrials,Specialty Industrial Machinery,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
TALBROAUTO.NS,Talbros Automotive Components Limited,14848707584,240.55,30559284.3907547,Consumer Cyclical,Auto Parts,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
SANSTAR.NS,Sanstar Limited,15062488064,82.65,15153130.23312327,Basic Materials,Chemicals,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
JAIBALAJI.NS,Jai Balaji Industries Limited,55811543040,61.18,335583403.35070366,Basic Materials,Steel,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
DOMS.NS,DOMS Industries Limited,124710363136,2054.5,604556495.4030762,Industrials,Business Equipment & Supplies,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,131354296320,71.11,111177617.53720906,Financial Services,Insurance - Life,PASS,,25.0,37.5,40.0,100.0,43.0,1.0
KILITCH.NS,Kilitch Drugs (India) Limited,5423846912,309.7,7154512.045778402,Healthcare,Drug Manufacturers - Specialty & Generic,PASS,,27.5,50.0,16.666666666666668,100.0,42.95833333333334,1.0
KMEW.NS,Knowledge Marine & Engineering Works Limited,36638109696,1494.3,199440565.1347819,Industrials,Marine Shipping,PASS,,42.5,32.5,16.666666666666668,100.0,42.95833333333334,1.0
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,843471192064,582.25,658282910.8863689,Financial Services,Insurance - Life,PASS,,25.0,52.5,16.666666666666668,100.0,42.833333333333336,1.0
RGL.NS,Renaissance Global Limited,10790503424,100.54,895481909.169873,Consumer Cyclical,Luxury Goods,PASS,,20.0,42.5,40.0,100.0,42.75000000000001,1.0
NOCIL.NS,NOCIL Limited,22286135296,133.43,60378013.91300405,Basic Materials,Specialty Chemicals,PASS,,20.0,42.5,40.0,100.0,42.75000000000001,1.0
PDMJEPAPER.NS,Pudumjee Paper Products Limited,6866783744,72.32,11926271.056775665,Basic Materials,Paper & Paper Products,PASS,,20.0,42.5,40.0,100.0,42.75000000000001,1.0
DLINKINDIA.NS,D-Link (India) Limited,13739671552,386.75,88021637.26325683,Technology,Communication Equipment,PASS,,22.5,55.0,16.666666666666668,100.0,42.70833333333334,1.0
POLYCAB.NS,Polycab India Limited,1076811530240,7145.0,3472776946.4333334,Industrials,Electrical Equipment & Parts,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
JAYBARMARU.NS,Jay Bharat Maruti Limited,9424244736,87.06,76970719.33371939,Consumer Cyclical,Auto Parts,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
CONTROLPR.NS,Control Print Limited,9905755136,618.7,12689018.548612468,Industrials,Business Equipment & Supplies,PASS,,22.5,55.0,16.666666666666668,100.0,42.70833333333334,1.0
HINDZINC.NS,Hindustan Zinc Limited,2279559659520,539.5,5046669715.029254,Basic Materials,Other Industrial Metals & Mining,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
SPAL.NS,S. P. Apparels Limited,17402972160,693.55,86874356.48230185,Consumer Cyclical,Apparel Manufacturing,PASS,,22.5,55.0,16.666666666666668,100.0,42.70833333333334,1.0
3MINDIA.NS,3M India Limited,368987373568,32755.0,178576853.66666666,Industrials,Conglomerates,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
LTFOODS.NS,LT Foods Limited,130825240576,376.55,1993761602.3876739,Consumer Defensive,Packaged Foods,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
KEI.NS,KEI Industries Limited,390098223104,4080.5,1926340765.0941324,Industrials,Electrical Equipment & Parts,PASS,,37.5,37.5,16.666666666666668,100.0,42.70833333333334,1.0
SPMLINFRA.NS,SPML Infra Limited,12979932160,166.77,328652869.78226316,Industrials,Engineering & Construction,PASS,,17.5,45.0,40.0,100.0,42.62500000000001,1.0
GTPL.NS,GTPL Hathway Limited,6692675072,59.51,16019432.376031876,Communication Services,Entertainment,PASS,,35.0,40.0,16.666666666666668,100.0,42.58333333333334,1.0
POCL.NS,Pondy Oxides & Chemicals Limited,32186929152,1053.0,222268435.21352133,Basic Materials,Specialty Chemicals,PASS,,35.0,40.0,16.666666666666668,100.0,42.58333333333334,1.0
AJMERA.NS,Ajmera Realty & Infra India Limited,23146684416,117.54,41708890.15813802,Real Estate,Real Estate - Development,PASS,,35.0,40.0,16.666666666666668,100.0,42.58333333333334,1.0
EXPLEOSOL.NS,Expleo Solutions Limited,11331737600,730.15,16597018.612221273,Technology,Information Technology Services,PASS,,35.0,40.0,16.666666666666668,100.0,42.58333333333334,1.0
